"V1","location_name","date","deaths_mean","deaths_lower","deaths_upper","totdea_mean","totdea_lower","totdea_upper","deaths_mean_smoothed","deaths_lower_smoothed","deaths_upper_smoothed","totdea_mean_smoothed","totdea_lower_smoothed","totdea_upper_smoothed","mobility_data_type","mobility_composite","total_tests_data_type","total_tests","confirmed_infections","est_infections_mean","est_infections_lower","est_infections_upper"
54352,"New Mexico","2020-09-14",0.382002458316562,0.113171067391198,1.2756961056901,661.539185427181,581.573668155758,838.874270331881,0.382002458316562,0.113171067391198,1.2756961056901,661.539185427181,581.573668155758,838.874270331881,"projected",-3.32408180277679,,,,35.3365898056233,11.7320204022806,115.393224032619
54353,"New Mexico","2020-09-15",0.375804993737127,0.112350787797877,1.25216045108927,661.914990420918,581.685183553927,839.379937329418,0.375804993737127,0.112350787797877,1.25216045108927,661.914990420918,581.685183553927,839.379937329418,"projected",-3.16781735141321,,,,35.2499692813721,11.734722682531,114.922669412266
54354,"New Mexico","2020-09-16",0.370054443526618,0.111669761072949,1.22932810512766,662.285044864444,581.796084610464,839.869078558446,0.370054443526618,0.111669761072949,1.22932810512766,662.285044864444,581.796084610464,839.869078558446,"projected",-3.01395617981192,,,,35.1555290513141,11.7357060534763,114.17133062887
54355,"New Mexico","2020-09-17",0.364745346136893,0.111091129170188,1.20749805810093,662.649790210581,581.90774180413,840.342983837073,0.364745346136893,0.111091129170188,1.20749805810093,662.649790210581,581.90774180413,840.342983837073,"projected",-2.86248565326584,,,,35.0569699712943,11.7357086139964,113.402481518604
54356,"New Mexico","2020-09-18",0.359779499148751,0.110592466229514,1.17746497401416,663.00956970973,582.018927999141,841.491953700223,0.359779499148751,0.110592466229514,1.17746497401416,663.00956970973,582.018927999141,841.491953700223,"projected",-2.71339217214225,,,,35.0165430568282,11.7510661047418,112.852458491805
54357,"New Mexico","2020-09-19",0.355072102304506,0.110135229411941,1.15952602028564,663.364641812035,582.12967012233,842.648108797817,0.355072102304506,0.110135229411941,1.15952602028564,663.364641812035,582.12967012233,842.648108797817,"projected",-2.56666121530891,,,,35.0286113922084,11.7807695172727,112.498789013387
54358,"New Mexico","2020-09-20",0.350669838365549,0.109548514915048,1.1464417887945,663.7153116504,582.240004514705,843.784564615368,0.350669838365549,0.109548514915048,1.1464417887945,663.7153116504,582.240004514705,843.784564615368,"projected",-2.42227738317293,,,,35.059727816764,11.8150835648295,112.215189145156
54359,"New Mexico","2020-09-21",0.346629508021441,0.109120032478634,1.12381531478911,664.061941158422,582.350063824091,844.903330058249,0.346629508021441,0.109120032478634,1.12381531478911,664.061941158422,582.350063824091,844.903330058249,"projected",-2.28031512204746,,,,35.11087701464,11.8542695324752,112.005929340189
54360,"New Mexico","2020-09-22",0.342925263281112,0.108641862241436,1.11046620632639,664.404866421703,582.45996199203,846.064632126211,0.342925263281112,0.108641862241436,1.11046620632639,664.404866421703,582.45996199203,846.064632126211,"projected",-2.14075298238197,,,,35.1824632145404,11.8985430028522,111.892262327566
54361,"New Mexico","2020-09-23",0.339562920191496,0.107806969078155,1.0984888791083,664.744429341894,582.569753483327,847.354885959559,0.339562920191496,0.107806969078155,1.0984888791083,664.744429341894,582.569753483327,847.354885959559,"projected",-2.00390490838626,,,,35.2389567389551,11.9309669096954,112.26093522713
54362,"New Mexico","2020-09-24",0.336558840906936,0.107684931617263,1.08451236109964,665.080988182801,582.681894292584,848.63261719407,0.336558840906936,0.107684931617263,1.08451236109964,665.080988182801,582.681894292584,848.63261719407,"projected",-1.869949061982,,,,35.2832704587548,11.9559325770359,112.580450435216
54363,"New Mexico","2020-09-25",0.333808436697289,0.107628955790599,1.07132153906292,665.414796619498,582.821353437419,849.899370716498,0.333808436697289,0.107628955790599,1.07132153906292,665.414796619498,582.821353437419,849.899370716498,"projected",-1.73880464495532,,,,35.3885004750721,11.9957086635986,113.11319067133
54364,"New Mexico","2020-09-26",0.331211502284419,0.107430691464063,1.06233529809824,665.746008121783,582.960811280609,851.155914370083,0.331211502284419,0.107430691464063,1.06233529809824,665.746008121783,582.960811280609,851.155914370083,"projected",-1.61082850434969,,,,35.5500299453689,12.048995768826,113.844552944967
54365,"New Mexico","2020-09-27",0.328826049824868,0.107023415627418,1.05702444138703,666.074834171608,583.100257463148,852.247607057927,0.328826049824868,0.107023415627418,1.05702444138703,666.074834171608,583.100257463148,852.247607057927,"projected",-1.4866780097694,,,,35.7294477286076,12.1055368765257,114.638665224717
54366,"New Mexico","2020-09-28",0.326728293296321,0.106761212624545,1.05334841062309,666.401562464904,583.23986183486,852.873279465437,0.326728293296321,0.106761212624545,1.05334841062309,666.401562464904,583.23986183486,852.873279465437,"projected",-1.3669799225492,,,,35.9279877025073,12.1654206476291,115.501306390174
54367,"New Mexico","2020-09-29",0.324896082671156,0.106626634007739,1.051004061212,666.726458547575,583.379773617094,853.487865905088,0.324896082671156,0.106626634007739,1.051004061212,666.726458547575,583.379773617094,853.487865905088,"projected",-1.25181504346192,,,,36.1463016249042,12.2286622528802,115.696219022461
54368,"New Mexico","2020-09-30",0.323345563482392,0.106553633461129,1.04927119440356,667.049804111057,583.520041730788,854.394961492728,0.323345563482392,0.106553633461129,1.04927119440356,667.049804111057,583.520041730788,854.394961492728,"projected",-1.14172828678659,,,,36.3424313249509,12.2970279506524,115.804515412985
54369,"New Mexico","2020-10-01",0.322110455534253,0.106777560246834,1.04817586534875,667.371914566592,583.660716744175,855.405351166501,0.322110455534253,0.106777560246834,1.04817586534875,667.371914566592,583.660716744175,855.405351166501,"projected",-1.03674997684236,,,,36.518371054593,12.3503197403508,116.500230729417
54370,"New Mexico","2020-10-02",0.321077698689602,0.106564923274416,1.04771019910056,667.692992265281,583.803016321533,856.408042207714,0.321077698689602,0.106564923274416,1.04771019910056,667.692992265281,583.803016321533,856.408042207714,"projected",-0.937191627731252,,,,36.7598847772835,12.4077887903433,117.524788862909
54371,"New Mexico","2020-10-03",0.320130582569245,0.106573937782753,1.04686792076728,668.013122847851,583.945728180992,857.402750800945,0.320130582569245,0.106573937782753,1.04686792076728,668.013122847851,583.945728180992,857.402750800945,"projected",-0.843887155434662,,,,37.0630565422915,12.479488541442,118.785632438195
54372,"New Mexico","2020-10-04",0.3193376237515,0.106573820437373,1.0434743409659,668.332460471602,584.088804318718,858.38934571683,0.3193376237515,0.106573820437373,1.0434743409659,668.332460471602,584.088804318718,858.38934571683,"projected",-0.755855220841969,,,,37.3837138171752,12.5542585622403,120.193822161073
54373,"New Mexico","2020-10-05",0.318793492941954,0.106706131772054,1.03669414958989,668.651253964544,584.232420421143,859.361305952235,0.318793492941954,0.106706131772054,1.03669414958989,668.651253964544,584.232420421143,859.361305952235,"projected",-0.6739061574847,,,,37.72377740774,12.6358092667768,121.687777057057
54374,"New Mexico","2020-10-06",0.318477956199456,0.106974634601497,1.02980535598986,668.969731920744,584.376735337607,860.314150966358,0.318477956199456,0.106974634601497,1.02980535598986,668.969731920744,584.376735337607,860.314150966358,"projected",-0.598372854534549,,,,38.0841048287102,12.7214230456622,123.260966595774
54375,"New Mexico","2020-10-07",0.318415597716995,0.1070391584996,1.02487004881293,669.288147518461,584.521796374805,861.262936030379,0.318415597716995,0.1070391584996,1.02487004881293,669.288147518461,584.521796374805,861.262936030379,"projected",-0.529098470818411,,,,38.4150402858902,12.7968128272099,124.72594477777
54376,"New Mexico","2020-10-08",0.318655674161125,0.107116964018977,1.0216898575178,669.606803192622,584.667653602836,862.20825608505,0.318655674161125,0.107116964018977,1.0216898575178,669.606803192622,584.667653602836,862.20825608505,"projected",-0.464895775947079,,,,38.7178895176344,12.8565492831753,126.077983683516
54377,"New Mexico","2020-10-09",0.319073624961202,0.107310508237578,1.01914789062281,669.925876817583,584.814354951183,863.072721898714,0.319073624961202,0.107310508237578,1.01914789062281,669.925876817583,584.814354951183,863.072721898714,"projected",-0.405776402306705,,,,39.0940837542794,12.9315727723762,127.67087402828
54378,"New Mexico","2020-10-10",0.319533133573354,0.107541562247184,1.01722884084488,670.245409951156,584.961818772294,863.367946944805,0.319533133573354,0.107541562247184,1.01722884084488,670.245409951156,584.961818772294,863.367946944805,"projected",-0.353092630511243,,,,39.5406241311776,13.0248794634012,129.14845984964
54379,"New Mexico","2020-10-11",0.32011336195473,0.10785762561477,1.01580490530021,670.565523313111,585.109973604134,863.659407531091,0.32011336195473,0.10785762561477,1.01580490530021,670.565523313111,585.109973604134,863.659407531091,"projected",-0.306529453099035,,,,40.0058496907279,13.1224824112607,131.102981497825
54380,"New Mexico","2020-10-12",0.320928267988637,0.108574768798846,1.01589001549684,670.8864515811,585.259013485039,863.936911343942,0.320928267988637,0.108574768798846,1.01589001549684,670.8864515811,585.259013485039,863.936911343942,"projected",-0.264459497033658,,,,40.4926384085156,13.2374449973693,133.15278228072
54381,"New Mexico","2020-10-13",0.321957458706502,0.109315064564055,1.02148982733031,671.208409039806,585.409117862458,864.206899232744,0.321957458706502,0.109315064564055,1.02148982733031,671.208409039806,585.409117862458,864.206899232744,"projected",-0.227778285582079,,,,41.0027099531009,13.3541265811189,135.30567022303
54382,"New Mexico","2020-10-14",0.323231933702826,0.110081110230246,1.03001080123177,671.531640973509,585.560332647071,864.474579212105,0.323231933702826,0.110081110230246,1.03001080123177,671.531640973509,585.560332647071,864.474579212105,"projected",-0.195495789757958,,,,41.4771599981543,13.4498854401521,137.338786491449
54383,"New Mexico","2020-10-15",0.324814953944111,0.110789846704648,1.03919234512585,671.856455927453,585.712707236924,864.740190065481,0.324814953944111,0.110789846704648,1.03919234512585,671.856455927453,585.712707236924,864.740190065481,"projected",-0.167059344242195,,,,41.9161671688317,13.5482888734317,139.254854029906
54384,"New Mexico","2020-10-16",0.326565270814105,0.111282336936637,1.04764530108413,672.183021198267,585.875218933972,865.003956959177,0.326565270814105,0.111282336936637,1.04764530108413,672.183021198267,585.875218933972,865.003956959177,"projected",-0.141790297167967,,,,42.439890443187,13.6658108683652,141.516121337766
54385,"New Mexico","2020-10-17",0.328321293832992,0.111719817621903,1.04925801902716,672.5113424921,586.04537233268,865.265794895924,0.328321293832992,0.111719817621903,1.04925801902716,672.5113424921,586.04537233268,865.265794895924,"projected",-0.119529661639681,,,,43.0471276614552,13.7840195946395,144.119749271183
54386,"New Mexico","2020-10-18",0.330173149697644,0.112105934423857,1.05081722688919,672.841515641798,586.216994619182,865.525639313552,0.330173149697644,0.112105934423857,1.05081722688919,672.841515641798,586.216994619182,865.525639313552,"projected",-0.100781843372328,,,,43.6777802299401,13.8972071942291,146.835021171998
54387,"New Mexico","2020-10-19",0.332255912851498,0.112635801028085,1.05797474037525,673.173771554649,586.38969799804,865.784023891506,0.332255912851498,0.112635801028085,1.05797474037525,673.173771554649,586.38969799804,865.784023891506,"projected",-0.0850456223678975,,,,44.3351894956713,14.0104162040283,149.675180615741
54388,"New Mexico","2020-10-20",0.334547615028439,0.113292055618592,1.06736384532922,673.508319169678,586.547184296546,866.041433962117,0.334547615028439,0.113292055618592,1.06736384532922,673.508319169678,586.547184296546,866.041433962117,"projected",-0.0712391985479558,,,,45.0220606706131,14.128252770612,152.652376999141
54389,"New Mexico","2020-10-21",0.337086417567283,0.11397615265254,1.0788638479949,673.845405587245,586.740689513541,866.298049326952,0.337086417567283,0.11397615265254,1.0788638479949,673.845405587245,586.740689513541,866.298049326952,"projected",-0.0593618298987094,,,,45.6685761982377,14.253871657548,155.497198713018
54390,"New Mexico","2020-10-22",0.339951471403967,0.114691012017997,1.09092271785892,674.185357058649,586.918823516041,866.554053726144,0.339951471403967,0.114691012017997,1.09092271785892,674.185357058649,586.918823516041,866.554053726144,"projected",-0.0492563133602058,,,,46.2731621272909,14.3654465733329,158.205657365068
54391,"New Mexico","2020-10-23",0.342981262077151,0.11543397136532,1.10358819814651,674.528338320726,587.09916276751,866.809619643686,0.342981262077151,0.11543397136532,1.10358819814651,674.528338320726,587.09916276751,866.809619643686,"projected",-0.0408967314964465,,,,46.9785127614636,14.4768289181055,161.338393468765
54392,"New Mexico","2020-10-24",0.345985438549135,0.116094418543253,1.1170099270304,674.874323759275,587.282910017366,867.064589083035,0.345985438549135,0.116094418543253,1.1170099270304,674.874323759275,587.282910017366,867.064589083035,"projected",-0.0337836680004906,,,,47.7851368715183,14.6306438758736,164.900307209056
54393,"New Mexico","2020-10-25",0.349069778625518,0.116739324471268,1.12955226836663,675.223393537901,587.473442664195,867.318820401166,0.349069778625518,0.116739324471268,1.12955226836663,675.223393537901,587.473442664195,867.318820401166,"projected",-0.027753299110073,,,,48.62285941232,14.778280759207,168.61664152579
54394,"New Mexico","2020-10-26",0.352396999589631,0.117420548589135,1.14124229254178,675.57579053749,587.648333408198,867.57281823503,0.352396999589631,0.117420548589135,1.14124229254178,675.57579053749,587.648333408198,867.57281823503,"projected",-0.022473485525619,,,,49.4963026686814,14.9301635050331,172.506380360835
54395,"New Mexico","2020-10-27",0.355944162025795,0.118267786821036,1.15083023333881,675.931734699516,587.833205887422,869.033780018214,0.355944162025795,0.118267786821036,1.15083023333881,675.931734699516,587.833205887422,869.033780018214,"projected",-0.0182919391692079,,,,50.4087640165233,15.0867057457217,176.583859717852
54396,"New Mexico","2020-10-28",0.35975813700918,0.119154035684238,1.15959293289116,676.291492836525,588.020164661501,870.707256327096,0.35975813700918,0.119154035684238,1.15959293289116,676.291492836525,588.020164661501,870.707256327096,"projected",-0.0145452248894596,,,,51.2765633338688,15.2366708498448,180.518906541611
54397,"New Mexico","2020-10-29",0.363938031815156,0.120026319240571,1.17152530745167,676.655430868341,588.210643809603,871.077667028368,0.363938031815156,0.120026319240571,1.17152530745167,676.655430868341,588.210643809603,871.077667028368,"projected",-0.0113725660258786,,,,52.0961762129033,15.3701005820185,184.19297438552
54398,"New Mexico","2020-10-30",0.368298770771929,0.120873326215184,1.18832182313976,677.023729639113,588.403373570994,871.451449328972,0.368298770771929,0.120873326215184,1.18832182313976,677.023729639113,588.403373570994,871.451449328972,"projected",-0.00881824410992862,,,,53.0379241134433,15.5292034982704,188.300373969215
54399,"New Mexico","2020-10-31",0.372615016461561,0.121658247059483,1.20585223560312,677.396344655574,588.598412811905,873.545687339896,0.372615016461561,0.121658247059483,1.20585223560312,677.396344655574,588.598412811905,873.545687339896,"projected",-0.00659141136863775,,,,54.1046475009681,15.7141465265304,192.921383477934
54400,"New Mexico","2020-11-01",0.377012025889043,0.122393811257584,1.22417146037381,677.773356681463,588.795826673916,875.695621619489,0.377012025889043,0.122393811257584,1.22417146037381,677.773356681463,588.795826673916,875.695621619489,"projected",-0.00494875223964583,,,,55.2134706535307,15.9039344433695,197.73991973357

