"V1","location_name","date","deaths_mean","deaths_lower","deaths_upper","totdea_mean","totdea_lower","totdea_upper","deaths_mean_smoothed","deaths_lower_smoothed","deaths_upper_smoothed","totdea_mean_smoothed","totdea_lower_smoothed","totdea_upper_smoothed","mobility_data_type","mobility_composite","total_tests_data_type","total_tests","confirmed_infections","est_infections_mean","est_infections_lower","est_infections_upper"
54320,"New Mexico","2020-08-13",3.12876070528825,0.680502291767118,9.44102801905279,679.454393367633,585.605755583459,891.190629573203,3.12876070528825,0.680502291767118,9.44102801905279,679.454393367633,585.605755583459,891.190629573203,"projected",-11.2478713867865,,,,282.536864332568,49.7666373961954,1015.86132118495
54321,"New Mexico","2020-08-14",3.08574052682622,0.654535396453608,9.19882075225108,682.540133894459,586.335664255327,898.399189900519,3.08574052682622,0.654535396453608,9.19882075225108,682.540133894459,586.335664255327,898.399189900519,"projected",-11.0572808543,,,,280.399928905672,48.725968627038,1014.96405658803
54322,"New Mexico","2020-08-15",3.04386927511487,0.630435920720754,9.11822254545985,685.584003169574,586.967921841895,907.69163268586,3.04386927511487,0.630435920720754,9.11822254545985,685.584003169574,586.967921841895,907.69163268586,"projected",-9.14072668645901,,,,281.443579639289,48.0800950285397,1026.70910329535
54323,"New Mexico","2020-08-16",3.00366033353819,0.618910178720657,9.04745404449135,688.587663503112,587.588793407546,919.493480576503,3.00366033353819,0.618910178720657,9.04745404449135,688.587663503112,587.588793407546,919.493480576503,"projected",-8.91301673628972,,,,282.787345366019,47.6092329983716,1039.66024794951
54324,"New Mexico","2020-08-17",2.96487688342687,0.606995452368989,9.05817413322421,691.552540386539,588.200252714108,931.416095699284,2.96487688342687,0.606995452368989,9.05817413322421,691.552540386539,588.200252714108,931.416095699284,"projected",-8.6874344591567,,,,281.522371702239,46.6502851985977,1042.00742079132
54325,"New Mexico","2020-08-18",2.92764143625983,0.5840492046089,9.08298946173798,694.480181822798,588.965942487777,939.444648787284,2.92764143625983,0.5840492046089,9.08298946173798,694.480181822798,588.965942487777,939.444648787284,"projected",-8.46401440773719,,,,280.531048918492,45.7677907628473,1045.37862149844
54326,"New Mexico","2020-08-19",2.89175651117153,0.562391418266336,9.11079161626623,697.37193833397,589.435545870228,947.647023303115,2.89175651117153,0.562391418266336,9.11079161626623,697.37193833397,589.435545870228,947.647023303115,"projected",-8.24278918220999,,,,279.701092924295,44.9398073950899,1049.03198106537
54327,"New Mexico","2020-08-20",2.85695723902964,0.545226426612137,9.13499579371884,700.228895573,589.959362560076,955.736125487694,2.85695723902964,0.545226426612137,9.13499579371884,700.228895573,589.959362560076,955.736125487694,"projected",-8.0237894355235,,,,279.043090673489,44.1652918850072,1053.14942513772
54328,"New Mexico","2020-08-21",2.82354899753145,0.532624699068654,9.15804746430319,703.052444570531,590.539262900336,963.713704891059,2.82354899753145,0.532624699068654,9.15804746430319,703.052444570531,590.539262900336,963.713704891059,"projected",-7.80704388176628,,,,278.660678443654,43.4584835215821,1058.2903742692
54329,"New Mexico","2020-08-22",2.79216912468148,0.521915004280442,9.18019701855108,705.844613695213,591.135270140339,971.517211252911,2.79216912468148,0.521915004280442,9.18019701855108,705.844613695213,591.135270140339,971.517211252911,"projected",-7.59257930753463,,,,278.4834808886,42.8115344162332,1064.07108055445
54330,"New Mexico","2020-08-23",2.76256948658807,0.514907121150299,9.23806712007899,708.607183181801,591.719252567709,979.162986540712,2.76256948658807,0.514907121150299,9.23806712007899,708.607183181801,591.719252567709,979.162986540712,"projected",-7.38042058616742,,,,278.41490468473,42.1487377880025,1058.87174760611
54331,"New Mexico","2020-08-24",2.73413507637471,0.508831064966381,9.30483384396799,711.341318258175,592.29178207053,986.655818037703,2.73413507637471,0.508831064966381,9.30483384396799,711.341318258175,592.29178207053,986.655818037703,"projected",-7.17059069472913,,,,278.455442157546,41.2340267789201,1063.1903649377
54332,"New Mexico","2020-08-25",2.70690642536016,0.500836982340024,9.30909915176772,714.048224683536,592.853306026725,994.037959551875,2.70690642536016,0.500836982340024,9.30909915176772,714.048224683536,592.853306026725,994.037959551875,"projected",-6.96311073361268,,,,278.604559182175,40.380336437549,1072.06136785867
54333,"New Mexico","2020-08-26",2.68078862416329,0.489568054469962,9.29057218951679,716.729013307699,593.40430030766,1001.31774726499,2.68078862416329,0.489568054469962,9.29057218951679,716.729013307699,593.40430030766,1001.31774726499,"projected",-6.75799994862808,,,,278.763490372826,40.2365136432112,1080.79572844162
54334,"New Mexico","2020-08-27",2.65556503976688,0.476917429776103,9.26874981036656,719.384578347466,593.945220512699,1008.49782176389,2.65556503976688,0.476917429776103,9.26874981036656,719.384578347466,593.945220512699,1008.49782176389,"projected",-6.55527575544506,,,,278.983438703904,40.0779433795367,1087.19801983874
54335,"New Mexico","2020-08-28",2.63121889616477,0.466859654306674,9.25124428906288,722.01579724363,594.478236268641,1015.58078847104,2.63121889616477,0.466859654306674,9.25124428906288,722.01579724363,594.478236268641,1015.58078847104,"projected",-6.35495376624969,,,,279.510632319823,39.6487199040013,1086.75388556257
54336,"New Mexico","2020-08-29",2.60791653124199,0.455142430011486,9.23458913553675,724.623713774872,595.005412305693,1025.77268718887,2.60791653124199,0.455142430011486,9.23458913553675,724.623713774872,595.005412305693,1025.77268718887,"projected",-6.15704781848461,,,,280.29387199164,39.2730047060992,1091.19913150365
54337,"New Mexico","2020-08-30",2.58583172347393,0.447480419451142,9.28521609962247,727.209545498346,595.652953062288,1036.44933749999,2.58583172347393,0.447480419451142,9.28521609962247,727.209545498346,595.652953062288,1036.44933749999,"projected",-5.96157000552716,,,,281.190271716665,38.9254041732987,1105.01070595708
54338,"New Mexico","2020-08-31",2.56981839135457,0.445032718730664,9.24632355941412,729.779363889701,596.332934278642,1047.29133005425,2.56981839135457,0.445032718730664,9.24632355941412,729.779363889701,596.332934278642,1047.29133005425,"projected",-5.76853070917293,,,,282.20784179279,38.918075592618,1119.79477776282
54339,"New Mexico","2020-09-01",2.56244413519623,0.442926309642286,9.31857850155037,732.341808024897,597.007942017124,1058.17631106702,2.56244413519623,0.442926309642286,9.31857850155037,732.341808024897,597.007942017124,1058.17631106702,"projected",-5.57793863378437,,,,283.350670780511,39.046840646863,1135.05007593937
54340,"New Mexico","2020-09-02",2.55731107819917,0.437838544661153,9.43342822132266,734.899119103096,597.620909413645,1063.84824743373,2.55731107819917,0.437838544661153,9.43342822132266,734.899119103096,597.620909413645,1063.84824743373,"projected",-5.38980084196798,,,,284.46073673406,38.9552967858152,1149.24455349792
54341,"New Mexico","2020-09-03",2.55323751841955,0.433332424838849,9.45655387884473,737.452356621516,598.120019484119,1067.68236363148,2.55323751841955,0.433332424838849,9.45655387884473,737.452356621516,598.120019484119,1067.68236363148,"projected",-5.20412279164547,,,,285.583634919462,38.2089774061926,1165.28872857821
54342,"New Mexico","2020-09-04",2.55197763054965,0.427728489316004,9.48903749642234,740.004334252066,598.613661626702,1075.85105728506,2.55197763054965,0.427728489316004,9.48903749642234,740.004334252066,598.613661626702,1075.85105728506,"projected",-5.0209083743845,,,,287.083743965555,37.5393003927195,1181.83997905323
54343,"New Mexico","2020-09-05",2.54746977385246,0.420473814588001,9.52435320184366,742.551804025918,599.103097428826,1086.13646833927,2.54746977385246,0.420473814588001,9.52435320184366,742.551804025918,599.103097428826,1086.13646833927,"projected",-4.84015995485923,,,,288.915684737139,37.3011966033257,1192.49900003867
54344,"New Mexico","2020-09-06",2.54008067911828,0.413692559966455,9.56510845550335,745.091884705036,599.470026338281,1096.52895569759,2.54008067911828,0.413692559966455,9.56510845550335,745.091884705036,599.470026338281,1096.52895569759,"projected",-4.66187841130885,,,,290.881967502459,37.1378522940562,1208.89294636198
54345,"New Mexico","2020-09-07",2.53473144492967,0.406345955858021,9.61442704140974,747.626616149966,600.006404650813,1106.97606630069,2.53473144492967,0.406345955858021,9.61442704140974,747.626616149966,600.006404650813,1106.97606630069,"projected",-4.48606317687315,,,,292.994787637921,36.9993932234356,1225.90896282551
54346,"New Mexico","2020-09-08",2.53107610873727,0.396418468407941,9.66746970033004,750.157692258703,600.548393023167,1112.92859811748,2.53107610873727,0.396418468407941,9.66746970033004,750.157692258703,600.548393023167,1112.92859811748,"projected",-4.31271228167815,,,,295.261487313303,36.7223345069215,1233.17838983958
54347,"New Mexico","2020-09-09",2.52896879467824,0.387098269370944,9.72397684573921,752.686661053381,601.017722776698,1117.0665813707,2.52896879467824,0.387098269370944,9.72397684573921,752.686661053381,601.017722776698,1117.0665813707,"projected",-4.14182239555448,,,,297.46013429728,36.2438220283366,1231.78631108792
54348,"New Mexico","2020-09-10",2.5282993886962,0.378478473155789,9.73279905079306,755.214960442078,601.466614575444,1121.11341522743,2.5282993886962,0.378478473155789,9.73279905079306,755.214960442078,601.466614575444,1121.11341522743,"projected",-3.97338887127698,,,,299.630796429633,35.7786726681981,1230.29982361983
54349,"New Mexico","2020-09-11",2.52861471952674,0.370437832323728,9.81210986089636,757.743575161604,601.797389700342,1129.03762914287,2.52861471952674,0.370437832323728,9.81210986089636,757.743575161604,601.797389700342,1129.03762914287,"projected",-3.80740578820598,,,,302.266211643361,35.3825449200696,1240.91762489752
54350,"New Mexico","2020-09-12",2.52960049697443,0.364682660698918,9.87191505329094,760.273175658579,602.125095814319,1138.88659981923,2.52960049697443,0.364682660698918,9.87191505329094,760.273175658579,602.125095814319,1138.88659981923,"projected",-3.64386599623588,,,,305.32710042596,35.3161465712823,1266.53062942147
54351,"New Mexico","2020-09-13",2.53162899037236,0.365383814743598,9.82029853182379,762.804804648951,602.450288999829,1148.80238945322,2.53162899037236,0.365383814743598,9.82029853182379,762.804804648951,602.450288999829,1148.80238945322,"projected",-3.48276115993217,,,,308.556379853698,35.3675517516676,1293.31703921381
54352,"New Mexico","2020-09-14",2.53511369012525,0.358980769653351,9.8702410209442,765.339918339076,602.883842989825,1158.79659030924,2.53511369012525,0.358980769653351,9.8702410209442,765.339918339076,602.883842989825,1158.79659030924,"projected",-3.32408180277679,,,,311.971523635753,35.4250340470113,1321.38847418818
54353,"New Mexico","2020-09-15",2.5400084067823,0.353432445617682,9.97361229968397,767.879926745859,603.153013641085,1167.54749422541,2.5400084067823,0.353432445617682,9.97361229968397,767.879926745859,603.153013641085,1167.54749422541,"projected",-3.16781735141321,,,,315.584106710538,35.5044859200716,1350.83763213906
54354,"New Mexico","2020-09-16",2.54642748853265,0.352307528100761,9.94507612460835,770.426354234391,603.564802981762,1174.71461631733,2.54642748853265,0.352307528100761,9.94507612460835,770.426354234391,603.564802981762,1174.71461631733,"projected",-3.01395617981192,,,,319.099188942489,35.5790377177764,1380.36048420172
54355,"New Mexico","2020-09-17",2.55449232806577,0.353313014715914,10.070681421237,772.980846562457,603.992480394683,1181.89499387247,2.55449232806577,0.353313014715914,10.070681421237,772.980846562457,603.992480394683,1181.89499387247,"projected",-2.86248565326584,,,,322.551135688726,35.6445300153457,1410.12761868222
54356,"New Mexico","2020-09-18",2.56362664811147,0.354483676012973,10.2485696364623,775.544473210569,604.212870753193,1189.61242693838,2.56362664811147,0.354483676012973,10.2485696364623,775.544473210569,604.212870753193,1189.61242693838,"projected",-2.71339217214225,,,,326.582367101888,35.7181373424595,1437.26193228484
54357,"New Mexico","2020-09-19",2.5733034590105,0.355633476186591,10.4266182085874,778.117776669579,604.431042345927,1202.7239250193,2.5733034590105,0.355633476186591,10.4266182085874,778.117776669579,604.431042345927,1202.7239250193,"projected",-2.56666121530891,,,,331.160966569011,35.6787880996708,1469.07564996466
54358,"New Mexico","2020-09-20",2.58400355527955,0.353603684314254,10.5532503966576,780.701780224859,604.740176003691,1216.05986601097,2.58400355527955,0.353603684314254,10.5532503966576,780.701780224859,604.740176003691,1216.05986601097,"projected",-2.42227738317293,,,,335.960459493701,35.6150274278829,1510.66146091542
54359,"New Mexico","2020-09-21",2.59633681680408,0.34685146713619,10.6853105737694,783.298117041663,605.178286866228,1229.64125279396,2.59633681680408,0.34685146713619,10.6853105737694,783.298117041663,605.178286866228,1229.64125279396,"projected",-2.28031512204746,,,,341.005120675028,35.6614748620661,1548.93463346307
54360,"New Mexico","2020-09-22",2.61025293530977,0.340787498726152,10.8156100187719,785.908369976973,605.618767197329,1242.93913328112,2.61025293530977,0.340787498726152,10.8156100187719,785.908369976973,605.618767197329,1242.93913328112,"projected",-2.14075298238197,,,,346.312079694943,35.9159201110713,1581.24180977931
54361,"New Mexico","2020-09-23",2.62594814252923,0.336213311422733,10.8636971878471,788.534318119502,606.06048782891,1254.08142502813,2.62594814252923,0.336213311422733,10.8636971878471,788.534318119502,606.06048782891,1254.08142502813,"projected",-2.00390490838626,,,,351.497170798705,36.1510648665717,1612.51761415153
54362,"New Mexico","2020-09-24",2.64368452170299,0.335165589069231,10.9159157367893,791.178002641205,606.503683306622,1265.37499180622,2.64368452170299,0.335165589069231,10.9159157367893,791.178002641205,606.503683306622,1265.37499180622,"projected",-1.869949061982,,,,356.586711236252,36.3670580447419,1639.11889361555
54363,"New Mexico","2020-09-25",2.66270874384775,0.333525082229477,11.0722476143556,793.840711385052,606.948590625137,1276.82731339881,2.66270874384775,0.333525082229477,11.0722476143556,793.840711385052,606.948590625137,1276.82731339881,"projected",-1.73880464495532,,,,362.406743039046,36.6454331193701,1678.33543633745
54364,"New Mexico","2020-09-26",2.68224509535162,0.329097238614588,11.2106806099062,796.522956480404,607.395116648993,1288.43656472942,2.68224509535162,0.329097238614588,11.2106806099062,796.522956480404,607.395116648993,1288.43656472942,"projected",-1.61082850434969,,,,368.934032279382,36.8266670371406,1716.92447093329
54365,"New Mexico","2020-09-27",2.70288480326013,0.324871408220713,11.2009090367845,799.225841283664,607.843229731405,1300.20257498061,2.70288480326013,0.324871408220713,11.2009090367845,799.225841283664,607.843229731405,1300.20257498061,"projected",-1.4866780097694,,,,375.753960142898,36.8377445785678,1756.33058331177
54366,"New Mexico","2020-09-28",2.72545523964834,0.321285395104007,11.358131287725,801.951296523313,608.182766021403,1312.14630318852,2.72545523964834,0.321285395104007,11.358131287725,801.951296523313,608.182766021403,1312.14630318852,"projected",-1.3669799225492,,,,382.896299988422,36.9115302393911,1797.35435098047
54367,"New Mexico","2020-09-29",2.74990306055441,0.321142478338484,11.5501469138317,804.701199583867,608.417894636635,1324.28739071327,2.74990306055441,0.321142478338484,11.5501469138317,804.701199583867,608.417894636635,1324.28739071327,"projected",-1.25181504346192,,,,390.382932496837,37.21444815672,1838.0432322277
54368,"New Mexico","2020-09-30",2.77651138690706,0.322919500580861,11.7510518730672,807.477710970774,608.651870907004,1336.6347314022,2.77651138690706,0.322919500580861,11.7510518730672,807.477710970774,608.651870907004,1336.6347314022,"projected",-1.14172828678659,,,,397.714735172199,37.4975366039551,1869.5102826839
54369,"New Mexico","2020-10-01",2.80569450488186,0.325203024914126,11.9614157562883,810.283405475656,608.884841063852,1349.19819384838,2.80569450488186,0.325203024914126,11.9614157562883,810.283405475656,608.884841063852,1349.19819384838,"projected",-1.03674997684236,,,,404.906231981993,37.7620786179439,1900.03975929055
54370,"New Mexico","2020-10-02",2.8365029267399,0.323123436376076,12.1691574300193,813.119908402396,609.116749554854,1361.89916367255,2.8365029267399,0.323123436376076,12.1691574300193,813.119908402396,609.116749554854,1361.89916367255,"projected",-0.937191627731252,,,,413.015234914984,38.0894332856406,1933.89354502577
54371,"New Mexico","2020-10-03",2.86788322840045,0.323606048021617,12.375580911429,815.987791630796,609.347570335485,1374.80221506347,2.86788322840045,0.323606048021617,12.375580911429,815.987791630796,609.347570335485,1374.80221506347,"projected",-0.843887155434662,,,,422.026496478145,38.4862594784981,1970.97355912302
54372,"New Mexico","2020-10-04",2.90056182719309,0.324728269243738,12.6511650965891,818.888353457989,609.577683976201,1387.9230876964,2.90056182719309,0.324728269243738,12.6511650965891,818.888353457989,609.577683976201,1387.9230876964,"projected",-0.755855220841969,,,,431.41609625779,38.8679976476124,2016.50933700599
54373,"New Mexico","2020-10-05",2.93563027902493,0.326340415478566,12.9795482131529,821.823983737014,609.807423512403,1401.28876156733,2.93563027902493,0.326340415478566,12.9795482131529,821.823983737014,609.807423512403,1401.28876156733,"projected",-0.6739061574847,,,,441.226224841579,39.2481394533534,2074.05789913994
54374,"New Mexico","2020-10-06",2.97303920927039,0.327314163074891,13.3372897433926,824.797022946285,610.036900019285,1417.16855220865,2.97303920927039,0.327314163074891,13.3372897433926,824.797022946285,610.036900019285,1417.16855220865,"projected",-0.598372854534549,,,,451.484230998167,39.650067389675,2134.22606978497
54375,"New Mexico","2020-10-07",3.01317299636086,0.326211999808257,13.6088621507691,827.810195942646,610.266239896545,1435.54402403745,3.01317299636086,0.326211999808257,13.6088621507691,827.810195942646,610.266239896545,1435.54402403745,"projected",-0.529098470818411,,,,461.542620168415,40.0184451485868,2197.07268573234
54376,"New Mexico","2020-10-08",3.05662051034807,0.326162635725117,13.8931496310305,830.866816452994,610.495568998942,1454.3930425915,3.05662051034807,0.326162635725117,13.8931496310305,830.866816452994,610.495568998942,1454.3930425915,"projected",-0.464895775947079,,,,471.40444924338,40.4070166292018,2275.45588851783
54377,"New Mexico","2020-10-09",3.10219930390897,0.328241739855187,14.1823930920176,833.969015756903,610.724779940948,1469.03012473883,3.10219930390897,0.328241739855187,14.1823930920176,833.969015756903,610.724779940948,1469.03012473883,"projected",-0.405776402306705,,,,482.434395098527,40.8270592786255,2361.85502323811
54378,"New Mexico","2020-10-10",3.14852209196637,0.329352808593274,14.4491805872184,837.117537848869,610.953790299411,1476.81142052273,3.14852209196637,0.329352808593274,14.4491805872184,837.117537848869,610.953790299411,1476.81142052273,"projected",-0.353092630511243,,,,494.63202367404,41.3287590813707,2456.93930208869
54379,"New Mexico","2020-10-11",3.19648147960604,0.329904571623925,14.6721517522512,840.314019328475,611.182987027655,1487.36016193262,3.19648147960604,0.329904571623925,14.6721517522512,840.314019328475,611.182987027655,1487.36016193262,"projected",-0.306529453099035,,,,507.3260073347,41.8548131648451,2538.00836867259
54380,"New Mexico","2020-10-12",3.24749782202125,0.330686706051634,14.9397139572269,843.561517150496,611.413076635544,1502.77498724412,3.24749782202125,0.330686706051634,14.9397139572269,843.561517150496,611.413076635544,1502.77498724412,"projected",-0.264459497033658,,,,520.577915479918,42.4088545949431,2602.35204036722
54381,"New Mexico","2020-10-13",3.30152493405463,0.331308461755353,15.3052219457611,846.863042084551,611.647654076147,1518.56747970043,3.30152493405463,0.331308461755353,15.3052219457611,846.863042084551,611.647654076147,1518.56747970043,"projected",-0.227778285582079,,,,534.432100426983,42.9930724715814,2668.57608440094
54382,"New Mexico","2020-10-14",3.35905424673392,0.331817403874697,15.6877468597598,850.222096331285,611.888095041237,1534.75535524043,3.35905424673392,0.331817403874697,15.6877468597598,850.222096331285,611.888095041237,1534.75535524043,"projected",-0.195495789757958,,,,548.048529774338,43.5412987615797,2758.69641769298
54383,"New Mexico","2020-10-15",3.42086390336077,0.332935583348538,16.0793338375883,853.642960234646,612.355517612573,1551.35803804944,3.42086390336077,0.332935583348538,16.0793338375883,853.642960234646,612.355517612573,1551.35803804944,"projected",-0.167059344242195,,,,561.410331493371,44.053423888213,2853.78776687179
54384,"New Mexico","2020-10-16",3.48545969653875,0.33460839639128,16.4101734989663,857.128419931184,612.828052582448,1568.39593183878,3.48545969653875,0.33460839639128,16.4101734989663,857.128419931184,612.828052582448,1568.39593183878,"projected",-0.141790297167967,,,,576.282392328954,44.6646161554847,2940.32652637047
54385,"New Mexico","2020-10-17",3.5510153256445,0.335172101274409,16.7319624598663,860.679435256829,613.30593461106,1585.86643306725,3.5510153256445,0.335172101274409,16.7319624598663,860.679435256829,613.30593461106,1585.86643306725,"projected",-0.119529661639681,,,,592.697746696366,45.3741752364906,3026.87038700423
54386,"New Mexico","2020-10-18",3.61861766686408,0.337916842453279,17.2259566117549,864.298052923693,613.789426153036,1600.31579407901,3.61861766686408,0.337916842453279,17.2259566117549,864.298052923693,613.789426153036,1600.31579407901,"projected",-0.100781843372328,,,,609.803395355747,46.1151645021513,3116.29975019347
54387,"New Mexico","2020-10-19",3.69009301687962,0.340482359918073,17.6968508914143,867.988145940573,614.278626230079,1613.81112090551,3.69009301687962,0.340482359918073,17.6968508914143,867.988145940573,614.278626230079,1613.81112090551,"projected",-0.0850456223678975,,,,627.677764084636,46.8919549687067,3207.91998039274
54388,"New Mexico","2020-10-20",3.7653958129158,0.342496872506649,18.0922461775378,871.753541753488,614.77433240786,1627.52800585236,3.7653958129158,0.342496872506649,18.0922461775378,871.753541753488,614.77433240786,1627.52800585236,"projected",-0.0712391985479558,,,,646.388944892131,47.7080789848231,3302.596447812
54389,"New Mexico","2020-10-21",3.84515481836779,0.344242364890212,18.5271673341835,875.598696571856,615.275955201793,1644.18841884713,3.84515481836779,0.344242364890212,18.5271673341835,875.598696571856,615.275955201793,1644.18841884713,"projected",-0.0593618298987094,,,,664.849070832173,48.4844012207235,3394.53416112068
54390,"New Mexico","2020-10-22",3.9303839507799,0.346696179240914,19.0197127666599,879.529080522636,615.784365808583,1663.35606963278,3.9303839507799,0.346696179240914,19.0197127666599,879.529080522636,615.784365808583,1663.35606963278,"projected",-0.0492563133602058,,,,683.008010159047,49.218688189541,3503.6447847486
54391,"New Mexico","2020-10-23",4.01919342382425,0.349791953736002,19.5851543335591,883.54827394646,616.299811594941,1682.79933524394,4.01919342382425,0.349791953736002,19.5851543335591,883.54827394646,616.299811594941,1682.79933524394,"projected",-0.0408967314964465,,,,703.156375237838,50.0733484831639,3613.923658556
54392,"New Mexico","2020-10-24",4.10921417264788,0.353060499425678,20.0471516294058,887.657488119108,616.822573509261,1702.62365000518,4.10921417264788,0.353060499425678,20.0471516294058,887.657488119108,616.822573509261,1702.62365000518,"projected",-0.0337836680004906,,,,725.367415564134,51.0500551702222,3743.95045356225
54393,"New Mexico","2020-10-25",4.20181486132716,0.356875516198181,20.5427954362202,891.859302980435,617.369340685903,1718.12150306374,4.20181486132716,0.356875516198181,20.5427954362202,891.859302980435,617.369340685903,1718.12150306374,"projected",-0.027753299110073,,,,748.552941615006,52.0699934526812,3903.62349590697
54394,"New Mexico","2020-10-26",4.29938376256742,0.362192529783363,21.0597239097565,896.158686743003,617.927442017656,1730.03615338017,4.29938376256742,0.362192529783363,21.0597239097565,896.158686743003,617.927442017656,1730.03615338017,"projected",-0.022473485525619,,,,772.825982024364,53.1394054702949,4089.81975590786
54395,"New Mexico","2020-10-27",4.40190801477905,0.36728281891059,21.5652088681778,900.560594757782,618.493024057885,1742.12397740736,4.40190801477905,0.36728281891059,21.5652088681778,900.560594757782,618.493024057885,1742.12397740736,"projected",-0.0182919391692079,,,,798.276554005899,54.2628455269034,4287.43204114786
54396,"New Mexico","2020-10-28",4.51020570866065,0.3731065475897,22.3172905863932,905.070800466442,619.218068424659,1755.15618322197,4.51020570866065,0.3731065475897,22.3172905863932,905.070800466442,619.218068424659,1755.15618322197,"projected",-0.0145452248894596,,,,823.478687159871,55.344127902505,4488.04514031616
54397,"New Mexico","2020-10-29",4.62561316226212,0.377999899557921,23.2178631979532,909.696413628705,620.46505235963,1785.47896084949,4.62561316226212,0.377999899557921,23.2178631979532,909.696413628705,620.46505235963,1785.47896084949,"projected",-0.0113725660258786,,,,848.33843222622,56.3786198614398,4616.97166511005
54398,"New Mexico","2020-10-30",4.7457517095303,0.383103760336448,24.1711072037901,914.442165338235,621.466345346732,1816.89841883586,4.7457517095303,0.383103760336448,24.1711072037901,914.442165338235,621.466345346732,1816.89841883586,"projected",-0.00881824410992862,,,,875.844307570162,57.528751317109,4725.38817480985
54399,"New Mexico","2020-10-31",4.86755490964575,0.38842906821765,25.1773891282,919.309720247881,621.949813228789,1849.40899667111,4.86755490964575,0.38842906821765,25.1773891282,919.309720247881,621.949813228789,1849.40899667111,"projected",-0.00659141136863775,,,,906.128518081291,58.7571503020124,4897.53770347881
54400,"New Mexico","2020-11-01",4.99277336022418,0.393972975238034,26.0570371106097,924.302493608105,622.370154890148,1880.81962206202,4.99277336022418,0.393972975238034,26.0570371106097,924.302493608105,622.370154890148,1880.81962206202,"projected",-0.00494875223964583,,,,937.783881010714,60.0337406124803,5161.55913843813

