"V1","location_name","date","location_id","deaths_mean","deaths_lower","deaths_upper","totdea_mean","totdea_lower","totdea_upper","deaths_mean_smoothed","deaths_lower_smoothed","deaths_upper_smoothed","totdea_mean_smoothed","totdea_lower_smoothed","totdea_upper_smoothed","mobility_data_type","mobility_composite","total_tests_data_type","total_tests","confirmed_infections","est_infections_mean","est_infections_lower","est_infections_upper"
19761,"Colorado","2020-07-29",528,4.02873001170823,2.16634839201396,7.24007626330677,1794.47119913212,1769.94194916832,1830.35046559928,4.02873001170823,2.16634839201396,7.24007626330677,1794.47119913212,1769.94194916832,1830.35046559928,"projected",-18.9430486685823,,,,406.848224732234,165.239762090216,975.566755376337
19762,"Colorado","2020-07-30",528,3.99925106435817,2.11266130176076,7.31973594751558,1798.47045019648,1772.05679695737,1837.7531115652,3.99925106435817,2.11266130176076,7.31973594751558,1798.47045019648,1772.05679695737,1837.7531115652,"projected",-18.8101661127471,,,,400.124648922242,161.62695939301,978.579652854963
19763,"Colorado","2020-07-31",528,3.96624084717656,2.0529243393144,7.38705369778254,1802.43669104366,1774.12328352496,1845.43929411473,3.96624084717656,2.0529243393144,7.38705369778254,1802.43669104366,1774.12328352496,1845.43929411473,"projected",-18.6775608445922,,,,393.30962305957,156.743740569497,972.2797099913
19764,"Colorado","2020-08-01",528,3.93093655807488,1.99261703332991,7.44291807173604,1806.36762760173,1776.27806058029,1852.8368618833,3.93093655807488,1.99261703332991,7.44291807173604,1806.36762760173,1776.27806058029,1852.8368618833,"projected",-18.5452589315281,,,,386.363999238555,152.768932984723,976.912216027849
19765,"Colorado","2020-08-02",528,3.89321559619202,1.93431399836667,7.48929518063933,1810.26084319792,1778.21351188559,1860.28314397971,3.89321559619202,1.93431399836667,7.48929518063933,1810.26084319792,1778.21351188559,1860.28314397971,"projected",-18.4132861832003,,,,379.385275086954,149.033060793369,965.748645809176
19766,"Colorado","2020-08-03",528,3.85335373978706,1.88359118098869,7.52738204994528,1814.11419693771,1780.10059681112,1867.76966794519,3.85335373978706,1.88359118098869,7.52738204994528,1814.11419693771,1780.10059681112,1867.76966794519,"projected",-18.2816681314644,,,,372.395473683908,145.466087593697,963.652899437397
19767,"Colorado","2020-08-04",528,3.81197488494667,1.82951836557472,7.59417793240506,1817.92617182266,1782.01783065443,1875.29044583476,3.81197488494667,1.82951836557472,7.59417793240506,1817.92617182266,1782.01783065443,1875.29044583476,"projected",-18.1504300108642,,,,365.42934590093,142.026957882056,961.246189928287
19768,"Colorado","2020-08-05",528,3.76890828093953,1.77084809862274,7.62229920572888,1821.6950801036,1783.79054831516,1882.84068772579,3.76890828093953,1.77084809862274,7.62229920572888,1821.6950801036,1783.79054831516,1882.84068772579,"projected",-18.0195967396437,,,,358.606913280322,138.733787687146,958.785414831689
19769,"Colorado","2020-08-06",528,3.72388042003888,1.71588424173594,7.64083283465238,1825.41896052363,1785.56903241862,1890.40966460534,3.72388042003888,1.71588424173594,7.64083283465238,1825.41896052363,1785.56903241862,1890.40966460534,"projected",-17.8891929013225,,,,352.018417460666,134.429857886839,956.177263567107
19770,"Colorado","2020-08-07",528,3.67771043111931,1.67135071216764,7.60161995797183,1829.09667095475,1787.20982241701,1897.99049666743,3.67771043111931,1.67135071216764,7.60161995797183,1829.09667095475,1787.20982241701,1897.99049666743,"projected",-17.7592427268619,,,,345.632115825047,130.475462702871,954.12732272998
19771,"Colorado","2020-08-08",528,3.63095407461313,1.62881500798316,7.59220007725668,1832.72762502937,1788.82177334917,1905.65380287046,3.63095407461313,1.62881500798316,7.59220007725668,1832.72762502937,1788.82177334917,1905.65380287046,"projected",-17.6297700774459,,,,339.458070469441,127.706324564666,952.811706644273
19772,"Colorado","2020-08-09",528,3.58316645174287,1.58860289737337,7.59440303150517,1836.31079148111,1790.43709170969,1913.24577799111,3.58316645174287,1.58860289737337,7.59440303150517,1836.31079148111,1790.43709170969,1913.24577799111,"projected",-17.5007984279023,,,,333.546799553774,124.848278547544,951.193249647133
19773,"Colorado","2020-08-10",528,3.534265215719,1.55045785180517,7.65656465962413,1839.84505669683,1792.01285327363,1920.77692559561,3.534265215719,1.55045785180517,7.65656465962413,1839.84505669683,1792.01285327363,1920.77692559561,"projected",-17.3723508507865,,,,327.909528781476,121.774641606142,936.710533599299
19774,"Colorado","2020-08-11",528,3.4843609233719,1.50745145949316,7.69788566878308,1843.3294176202,1793.55230381033,1928.33474826651,3.4843609233719,1.50745145949316,7.69788566878308,1843.3294176202,1793.55230381033,1928.33474826651,"projected",-17.2444500011447,,,,322.578426879098,118.482468421618,919.191148430178
19775,"Colorado","2020-08-12",528,3.43327417986333,1.46679988817099,7.69171468276008,1846.76269180006,1795.05451272696,1935.73093586939,3.43327417986333,1.46679988817099,7.69171468276008,1846.76269180006,1795.05451272696,1935.73093586939,"projected",-17.1171181019782,,,,317.576414687561,116.008870758116,907.240688202763
19776,"Colorado","2020-08-13",528,3.3807481647119,1.42716989046401,7.57060464911013,1850.14343996478,1796.5206287798,1943.45591060883,3.3807481647119,1.42716989046401,7.57060464911013,1850.14343996478,1796.5206287798,1943.45591060883,"projected",-16.990376930422,,,,312.883088586079,113.350823596981,902.62603508383
19777,"Colorado","2020-08-14",528,3.32728403688158,1.38842486701009,7.60626347661648,1853.47072400166,1797.95224073598,1950.99672090124,3.32728403688158,1.38842486701009,7.60626347661648,1853.47072400166,1797.95224073598,1950.99672090124,"projected",-16.8642478046537,,,,308.467422129201,110.084201957216,897.920867245364
19778,"Colorado","2020-08-15",528,3.27354371791913,1.35135168184432,7.64739919360703,1856.74426771958,1799.31299951936,1958.50520187226,3.27354371791913,1.35135168184432,7.64739919360703,1856.74426771958,1799.31299951936,1958.50520187226,"projected",-17.4185573272228,,,,303.258366891199,107.595715413149,898.723905226192
19779,"Colorado","2020-08-16",528,3.21958820691438,1.31666153158535,7.69992356291427,1859.96385592649,1800.65264613221,1965.97565940607,3.21958820691438,1.31666153158535,7.69992356291427,1859.96385592649,1800.65264613221,1965.97565940607,"projected",-17.3159851802449,,,,298.149378659672,105.23115551956,885.726976699149
19780,"Colorado","2020-08-17",528,3.16538503066495,1.28053430106993,7.69270049775941,1863.12924095716,1802.00351628245,1973.40236651903,3.16538503066495,1.28053430106993,7.69270049775941,1863.12924095716,1802.00351628245,1973.40236651903,"projected",-17.2139660805211,,,,294.088340437552,102.536139753228,874.945930736139
19781,"Colorado","2020-08-18",528,3.11100473933706,1.25087728599358,7.68170669024075,1866.24024569649,1803.32317633767,1980.77592803152,3.11100473933706,1.25087728599358,7.68170669024075,1866.24024569649,1803.32317633767,1980.77592803152,"projected",-17.1125159396663,,,,290.136095134526,100.24430385069,864.344787779776
19782,"Colorado","2020-08-19",528,3.05634100528668,1.22450422497032,7.68756514757035,1869.29658670178,1804.61252087645,1988.93317604515,3.05634100528668,1.22450422497032,7.68756514757035,1869.29658670178,1804.61252087645,1988.93317604515,"projected",-17.0116502477104,,,,286.27685153793,98.3677141103661,853.899819094455
19783,"Colorado","2020-08-20",528,3.00122667700084,1.18858228246879,7.72431325086283,1872.29781337878,1805.87242493238,1997.50122219602,3.00122667700084,1.18858228246879,7.72431325086283,1872.29781337878,1805.87242493238,1997.50122219602,"projected",-16.9113840660894,,,,282.570877748172,96.1294738503639,843.784635329433
19784,"Colorado","2020-08-21",528,2.94592481320145,1.1506043533674,7.75858690925378,1875.24373819198,1807.09422243626,2006.07090991559,2.94592481320145,1.1506043533674,7.75858690925378,1875.24373819198,1807.09422243626,2006.07090991559,"projected",-16.8117320212706,,,,279.138795280684,93.593568392517,834.718798351288
19785,"Colorado","2020-08-22",528,2.89085398156818,1.11380405578942,7.63696499531187,1878.13459217355,1808.26260009196,2014.60710756321,2.89085398156818,1.11380405578942,7.63696499531187,1878.13459217355,1808.26260009196,2014.60710756321,"projected",-16.7127082990129,,,,275.930853245099,92.1967336136615,825.393246846204
19786,"Colorado","2020-08-23",528,2.83665180068563,1.08194982181762,7.61708838067658,1880.97124397424,1809.25816264541,2020.24781361783,2.83665180068563,1.08194982181762,7.61708838067658,1880.97124397424,1809.25816264541,2020.24781361783,"projected",-16.6143266392566,,,,272.866249646822,90.476695283642,816.84822291506
19787,"Colorado","2020-08-24",528,2.7839810058665,1.06011814787072,7.57003349599629,1883.7552249801,1810.31609461617,2024.76178998925,2.7839810058665,1.06011814787072,7.57003349599629,1883.7552249801,1810.31609461617,2024.76178998925,"projected",-16.5166003316415,,,,269.946072792993,88.6515645628097,808.212595879007
19788,"Colorado","2020-08-25",528,2.73305392281375,1.03917379766204,7.54381902374952,1886.48827890292,1811.31065870453,2030.35224693149,2.73305392281375,1.03917379766204,7.54381902374952,1886.48827890292,1811.31065870453,2030.35224693149,"projected",-16.4195422116471,,,,267.168386928796,87.3822190937121,800.758673618711
19789,"Colorado","2020-08-26",528,2.6839088799529,1.01913965228079,7.54339655694183,1889.17218778287,1812.24436175417,2036.88157206813,2.6839088799529,1.01913965228079,7.54339655694183,1889.17218778287,1812.24436175417,2036.88157206813,"projected",-16.3231646573467,,,,264.449347159917,85.4007902086945,796.87756449352
19790,"Colorado","2020-08-27",528,2.63678540447653,0.9999763666702,7.4433914666555,1891.80897318735,1813.15683109451,2043.48997463879,2.63678540447653,0.9999763666702,7.4433914666555,1891.80897318735,1813.15683109451,2043.48997463879,"projected",-16.2274795867701,,,,261.828017517353,84.0027969419956,799.688325951411
19791,"Colorado","2020-08-28",528,2.59210922111262,0.975908987203957,7.44933709602927,1894.40108240846,1814.20275430739,2050.80596605218,2.59210922111262,0.975908987203957,7.44933709602927,1894.40108240846,1814.20275430739,2050.80596605218,"projected",-16.1324984558644,,,,259.499513700696,82.3264953500126,800.126819884823
19792,"Colorado","2020-08-29",528,2.55020975555775,0.95148260714339,7.37873524605625,1896.95129216402,1815.40530212488,2057.57752222455,2.55020975555775,0.95148260714339,7.37873524605625,1896.95129216402,1815.40530212488,2057.57752222455,"projected",-16.0382322570422,,,,257.416251311061,81.0096320256591,800.964242467889
19793,"Colorado","2020-08-30",528,2.51133774560628,0.924023749111871,7.26119146718491,1899.46262990962,1816.59080295521,2064.30511965664,2.51133774560628,0.924023749111871,7.26119146718491,1899.46262990962,1816.59080295521,2064.30511965664,"projected",-15.9446915183078,,,,255.458922439959,79.7577152816579,802.015431680763
19794,"Colorado","2020-08-31",528,2.47317746603464,0.898059452194622,7.17089724409262,1901.93580737566,1817.75665284206,2070.98970511856,2.47317746603464,0.898059452194622,7.17089724409262,1901.93580737566,1817.75665284206,2070.98970511856,"projected",-15.8518863029475,,,,253.6300075058,78.5789324228419,804.679964347928
19795,"Colorado","2020-09-01",528,2.43490343631375,0.875974741461408,7.09834266198764,1904.37071081197,1818.85725215975,2077.63183041605,2.43490343631375,0.875974741461408,7.09834266198764,1904.37071081197,1818.85725215975,2077.63183041605,"projected",-15.7598262097716,,,,251.929075858234,77.4513356680051,807.738560273987
19796,"Colorado","2020-09-02",528,2.39771211918935,0.854879982188481,7.0612199053174,1906.76842293116,1819.77902076895,2084.23345483982,2.39771211918935,0.854879982188481,7.0612199053174,1906.76842293116,1819.77902076895,2084.23345483982,"projected",-15.6685203738935,,,,250.234504135521,76.2008426637156,810.631129876477
19797,"Colorado","2020-09-03",528,2.36161152952396,0.838878232613729,7.00118748617544,1909.13003446068,1820.68169882747,2090.79925714481,2.36161152952396,0.838878232613729,7.00118748617544,1909.13003446068,1820.68169882747,2090.79925714481,"projected",-15.577977468033,,,,248.57890391238,75.0699486015132,813.479142995225
19798,"Colorado","2020-09-04",528,2.32662198295803,0.812588592802035,6.90681800158413,1911.45665644364,1821.56590189758,2098.67719968253,2.32662198295803,0.812588592802035,6.90681800158413,1911.45665644364,1821.56590189758,2098.67719968253,"projected",-15.4882057043251,,,,247.228358509446,74.3412294139853,816.985043353284
19799,"Colorado","2020-09-05",528,2.29398146404603,0.794705809186968,6.81105565103361,1913.75063790769,1822.43479426384,2106.49702503685,2.29398146404603,0.794705809186968,6.81105565103361,1913.75063790769,1822.43479426384,2106.49702503685,"projected",-15.399212836621,,,,246.142227236367,73.4196720624343,819.795931345737
19800,"Colorado","2020-09-06",528,2.26394372077959,0.778244055069626,6.71800550181521,1916.01458162847,1823.2889442371,2114.28537745541,2.26394372077959,0.778244055069626,6.71800550181521,1916.01458162847,1823.2889442371,2114.28537745541,"projected",-15.3110061632632,,,,245.170589817706,72.4210444049211,824.849926328193
19801,"Colorado","2020-09-07",528,2.23527598677354,0.761491596753399,6.66844678526962,1918.24985761524,1824.12887992791,2122.08069606913,2.23527598677354,0.761491596753399,6.66844678526962,1918.24985761524,1824.12887992791,2122.08069606913,"projected",-15.2235925303179,,,,244.318419521907,71.5002894057427,830.164484238881
19802,"Colorado","2020-09-08",528,2.20804451334709,0.744719413299526,6.59851936152333,1920.45790212859,1824.95526391688,2129.88209388022,2.20804451334709,0.744719413299526,6.59851936152333,1920.45790212859,1824.95526391688,2129.88209388022,"projected",-15.1369783352464,,,,243.58732475711,70.9440667084651,829.800863176677
19803,"Colorado","2020-09-09",528,2.1822970827028,0.726298667484247,6.52815937733053,1922.64019921129,1825.67906563187,2137.69021827872,2.1822970827028,0.726298667484247,6.52815937733053,1922.64019921129,1825.67906563187,2137.69021827872,"projected",-15.051169530998,,,,242.821694514576,70.5074011815712,826.906444494822
19804,"Colorado","2020-09-10",528,2.15798809938053,0.710062960526199,6.47411997261665,1924.79818731067,1826.56152846891,2142.99167747717,2.15798809938053,0.710062960526199,6.47411997261665,1924.79818731067,1826.56152846891,2142.99167747717,"projected",-14.9661716305061,,,,242.048714210713,69.9567520756274,828.15026299532
19805,"Colorado","2020-09-11",528,2.13479081623649,0.693798892303346,6.39668775507543,1926.93297812691,1827.3431768548,2151.28444296772,2.13479081623649,0.693798892303346,6.39668775507543,1926.93297812691,1827.3431768548,2151.28444296772,"projected",-14.8819897115681,,,,241.600316314895,69.457197380811,821.97847861608
19806,"Colorado","2020-09-12",528,2.11251627658487,0.678371797325622,6.33340502355297,1929.04549440349,1828.11410014746,2159.61129721577,2.11251627658487,0.678371797325622,6.33340502355297,1929.04549440349,1828.11410014746,2159.61129721577,"projected",-14.7986284220907,,,,241.442046013782,68.8945915304124,821.030814333073
19807,"Colorado","2020-09-13",528,2.09139509295695,0.664006403279075,6.30133622992955,1931.13688949645,1828.87486268504,2167.97363233439,2.09139509295695,0.664006403279075,6.30133622992955,1931.13688949645,1828.87486268504,2167.97363233439,"projected",-14.7160919856822,,,,241.395198065605,68.3759491880424,820.452371160779
19808,"Colorado","2020-09-14",528,2.07160980871725,0.650261919020102,6.31918483191424,1933.20849930517,1829.62582386652,2177.19565557711,2.07160980871725,0.650261919020102,6.31918483191424,1933.20849930517,1829.62582386652,2177.19565557711,"projected",-14.6343842075713,,,,241.467335397659,67.3648884099443,824.279995560273
19809,"Colorado","2020-09-15",528,2.05317237563788,0.638303750685111,6.33875761154999,1935.2616716808,1830.36742363067,2185.36385617477,2.05317237563788,0.638303750685111,6.33875761154999,1935.2616716808,1830.36742363067,2185.36385617477,"projected",-14.5535084808346,,,,241.662192759292,66.4055412528105,830.0688948913
19810,"Colorado","2020-09-16",528,2.03615250515112,0.630377572509929,6.34966943065205,1937.29782418596,1831.10055298682,2193.40490814493,2.03615250515112,0.630377572509929,6.34966943065205,1937.29782418596,1831.10055298682,2193.40490814493,"projected",-14.4734677929131,,,,241.790142526015,66.1676130276173,835.634735152311
19811,"Colorado","2020-09-17",528,2.02054887857089,0.626885978360747,6.36152846128116,1939.31837306453,1831.82975445052,2201.8281241839,2.02054887857089,0.626885978360747,6.36152846128116,1939.31837306453,1831.82975445052,2201.8281241839,"projected",-14.394264732399,,,,241.873335682336,66.0205716015771,841.028000618237
19812,"Colorado","2020-09-18",528,2.00592578173787,0.616711376271712,6.38306066266923,1941.32429884626,1832.55640926132,2209.4506584203,2.00592578173787,0.616711376271712,6.38306066266923,1941.32429884626,1832.55640926132,2209.4506584203,"projected",-14.3159014960739,,,,242.310964874152,65.9631157107651,847.355684832902
19813,"Colorado","2020-09-19",528,1.99197109161068,0.610921849921516,6.41594320047166,1943.31626993788,1833.27633342819,2216.34127341382,1.99197109161068,0.610921849921516,6.41594320047166,1943.31626993788,1833.27633342819,2216.34127341382,"projected",-14.2383798961789,,,,243.074463352834,65.8645941651659,854.559230201644
19814,"Colorado","2020-09-20",528,1.97895406429674,0.604727626952689,6.45076054854844,1945.29522400217,1833.95836952748,2219.79570419608,1.97895406429674,0.604727626952689,6.45076054854844,1945.29522400217,1833.95836952748,2219.79570419608,"projected",-14.1617013678998,,,,243.955261594825,65.3457164038904,861.9419484657
19815,"Colorado","2020-09-21",528,1.96712247687246,0.599230053218696,6.48760271024356,1947.26234647904,1834.59555448635,2225.37936143438,1.96712247687246,0.599230053218696,6.48760271024356,1947.26234647904,1834.59555448635,2225.37936143438,"projected",-14.0858669770481,,,,244.963827008779,65.0432963807369,869.637581050163
19816,"Colorado","2020-09-22",528,1.95651483465667,0.593862161370526,6.5237617058357,1949.2188613137,1835.22703658893,2230.91480606527,1.95651483465667,0.593862161370526,6.5237617058357,1949.2188613137,1835.22703658893,2230.91480606527,"projected",-14.010877427919,,,,246.106293287117,64.7858686002204,877.70868998731
19817,"Colorado","2020-09-23",528,1.9472610052716,0.583898849930711,6.52292770447358,1951.16612231897,1835.85303968523,2236.40841134759,1.9472610052716,0.583898849930711,6.52292770447358,1951.16612231897,1835.85303968523,2236.40841134759,"projected",-13.9367330713115,,,,247.155980300072,64.5255001540529,885.511267947871
19818,"Colorado","2020-09-24",528,1.93942253281518,0.578364927907472,6.56497628398473,1953.10554485179,1836.53390002092,2243.59318014542,1.93942253281518,0.578364927907472,6.56497628398473,1953.10554485179,1836.53390002092,2243.59318014542,"projected",-13.863433912689,,,,248.12994333699,64.263758035074,894.367358762934
19819,"Colorado","2020-09-25",528,1.93248303886591,0.575432784341399,6.58323651651532,1955.03802789065,1837.38661448155,2248.97333118117,1.93248303886591,0.575432784341399,6.58323651651532,1955.03802789065,1837.38661448155,2248.97333118117,"projected",-13.7909796204701,,,,249.501864664982,64.1497564224293,905.092785811238
19820,"Colorado","2020-09-26",528,1.92602831191056,0.56948149196291,6.5602404674246,1956.96405620256,1838.14654115749,2254.25075093471,1.92602831191056,0.56948149196291,6.5602404674246,1956.96405620256,1838.14654115749,2254.25075093471,"projected",-13.7193695344249,,,,251.249304389426,64.3139920176705,917.498844816256
19821,"Colorado","2020-09-27",528,1.92036763209545,0.561098633450001,6.53823566432624,1958.88442383466,1838.82165272421,2259.50627371679,1.92036763209545,0.561098633450001,6.53823566432624,1958.88442383466,1838.82165272421,2259.50627371679,"projected",-13.6486026741682,,,,253.130243866047,64.2871627439046,930.574606382777
19822,"Colorado","2020-09-28",528,1.91581445877303,0.553152979669903,6.51599079931399,1960.80023829343,1839.49350168008,2264.74737384585,1.91581445877303,0.553152979669903,6.51599079931399,1960.80023829343,1839.49350168008,2264.74737384585,"projected",-13.5786777477294,,,,255.158646301934,64.26876950406,944.296204840857
19823,"Colorado","2020-09-29",528,1.91243434095235,0.547866301731625,6.50167990115527,1962.71267263439,1840.13086199723,2269.98071049067,1.91243434095235,0.547866301731625,6.50167990115527,1962.71267263439,1840.13086199723,2269.98071049067,"projected",-13.5095931601863,,,,257.343562080814,64.2883526428603,958.713240936212
19824,"Colorado","2020-09-30",528,1.91041169441213,0.543818055355411,6.49450908417323,1964.6230843288,1840.75719001187,2276.74353958123,1.91041169441213,0.543818055355411,6.49450908417323,1964.6230843288,1840.75719001187,2276.74353958123,"projected",-13.4413470223465,,,,259.415323979926,64.2917331554927,972.705819778656
19825,"Colorado","2020-10-01",528,1.90986559859504,0.542257320569661,6.49009761537571,1966.53294992739,1841.5087468737,2285.25833686976,1.90986559859504,0.542257320569661,6.49009761537571,1966.53294992739,1841.5087468737,2285.25833686976,"projected",-13.3739371594646,,,,261.38535185957,64.3408147568814,986.320743870199
19826,"Colorado","2020-10-02",528,1.91020143530226,0.540430717147291,6.48854526853134,1968.44315136269,1842.17179735725,2291.24721918678,1.91020143530226,0.540430717147291,6.48854526853134,1968.44315136269,1842.17179735725,2291.24721918678,"projected",-13.3073611199785,,,,263.814869385442,64.584967145836,1001.94015691848
19827,"Colorado","2020-10-03",528,1.91090569668144,0.535555594973454,6.53123745764726,1970.35405705938,1842.83381884667,2296.63265340748,1.91090569668144,0.535555594973454,6.53123745764726,1970.35405705938,1842.83381884667,2296.63265340748,"projected",-13.241616184255,,,,266.688458897157,64.8027502434561,1019.53076071958
19828,"Colorado","2020-10-04",528,1.91233029750938,0.530796379815331,6.57926489799386,1972.26638735689,1843.49514193673,2302.01430063955,1.91233029750938,0.530796379815331,6.57926489799386,1972.26638735689,1843.49514193673,2302.01430063955,"projected",-13.1766993733295,,,,269.724616033008,64.9053355336189,1037.91520326538
19829,"Colorado","2020-10-05",528,1.91485918391591,0.524638510564824,6.6374511519454,1974.1812465408,1844.15565679969,2307.39931226008,1.91485918391591,0.524638510564824,6.6374511519454,1974.1812465408,1844.15565679969,2307.39931226008,"projected",-13.1126074576298,,,,272.941753966812,65.3370817165822,1057.18497165078
19830,"Colorado","2020-10-06",528,1.91858650937432,0.521754334236511,6.70346013847208,1976.09983305018,1844.81528953543,2312.79469129337,1.91858650937432,0.521754334236511,6.70346013847208,1976.09983305018,1844.81528953543,2312.79469129337,"projected",-13.0493369656703,,,,276.352690449208,65.9062570340466,1077.30635157062
19831,"Colorado","2020-10-07",528,1.92375042002848,0.519337535497971,6.77301710676476,1978.0235834702,1845.47487669726,2318.15086324195,1.92375042002848,0.519337535497971,6.77301710676476,1978.0235834702,1845.47487669726,2318.15086324195,"projected",-12.9868841927093,,,,279.63568865411,66.1283311001258,1096.89610841549
19832,"Colorado","2020-10-08",528,1.93052730015875,0.516597292105422,6.84649328357621,1979.95411077036,1846.13520512315,2323.47198832723,1.93052730015875,0.516597292105422,6.84649328357621,1979.95411077036,1846.13520512315,2323.47198832723,"projected",-12.9252452093539,,,,282.795414810676,66.54271324398,1116.05139561642
19833,"Colorado","2020-10-09",528,1.93823878310525,0.514217025687731,6.92400966027487,1981.89234955347,1846.79657677098,2328.80929930196,1.93823878310525,0.514217025687731,6.92400966027487,1981.89234955347,1846.79657677098,2328.80929930196,"projected",-12.8644158701074,,,,286.500203702177,66.778455402609,1137.74760006971
19834,"Colorado","2020-10-10",528,1.9462656968807,0.512234377242191,6.99861008823168,1983.83861525035,1847.45929993322,2337.45452825191,1.9462656968807,0.512234377242191,6.99861008823168,1983.83861525035,1847.45929993322,2337.45452825191,"projected",-12.8043918218483,,,,290.743424696393,67.3758635723963,1161.99205652731
19835,"Colorado","2020-10-11",528,1.95500955381657,0.510218024114414,7.07082800959164,1985.79362480417,1848.12369197823,2346.96902820792,1.95500955381657,0.510218024114414,7.07082800959164,1985.79362480417,1848.12369197823,2346.96902820792,"projected",-12.7451685122297,,,,295.195372456752,67.8634447505465,1187.33692929023
19836,"Colorado","2020-10-12",528,1.96493562770165,0.508148368777972,7.12692812110978,1987.75856043187,1848.7581469228,2356.62023397929,1.96493562770165,0.508148368777972,7.12692812110978,1987.75856043187,1848.7581469228,2356.62023397929,"projected",-12.6867411979947,,,,299.88035959594,68.1411762302741,1213.30948326576
19837,"Colorado","2020-10-13",528,1.97617058083519,0.507246931702355,7.15053688731265,1989.7347310127,1849.25619768158,2366.40650293077,1.97617058083519,0.507246931702355,7.15053688731265,1989.7347310127,1849.25619768158,2366.40650293077,"projected",-12.6291049531979,,,,304.816287414451,68.570779174706,1236.47333857976
19838,"Colorado","2020-10-14",528,1.98901022318419,0.508545580465636,7.18536431055054,1991.72374123589,1849.75522639295,2374.45854284545,1.98901022318419,0.508545580465636,7.18536431055054,1991.72374123589,1849.75522639295,2374.45854284545,"projected",-12.5722546773258,,,,309.616531691799,69.1422374915332,1259.02440913592
19839,"Colorado","2020-10-15",528,2.00369288224327,0.508338409109183,7.27291238790878,1993.72743411813,1850.2554768621,2384.28137158828,2.00369288224327,0.508338409109183,7.27291238790878,1993.72743411813,1850.2554768621,2384.28137158828,"projected",-12.5161851033102,,,,314.277118467375,69.6629449601518,1280.95232440766
19840,"Colorado","2020-10-16",528,2.01944408980137,0.508226449303265,7.39397680893658,1995.74687820793,1850.75719711845,2394.26200513117,2.01944408980137,0.508226449303265,7.39397680893658,1995.74687820793,1850.75719711845,2394.26200513117,"projected",-12.4608908054271,,,,319.600961467532,70.3070734469686,1305.93240012701
19841,"Colorado","2020-10-17",528,2.03552430949588,0.508761311266471,7.52060865097781,1997.78240251743,1851.26012990452,2404.40695487565,2.03552430949588,0.508761311266471,7.52060865097781,1997.78240251743,1851.26012990452,2404.40695487565,"projected",-12.406366207077,,,,325.593194412008,71.1102406235412,1333.99375281481
19842,"Colorado","2020-10-18",528,2.05239627720225,0.510676033366167,7.653245554314,1999.83479879463,1851.76404612625,2414.61794315297,2.05239627720225,0.510676033366167,7.653245554314,1999.83479879463,1851.76404612625,2414.61794315297,"projected",-12.3526055884399,,,,331.864035873066,71.9500676591648,1363.34910416268
19843,"Colorado","2020-10-19",528,2.07062423787543,0.512156298461758,7.78543929207269,2001.9054230325,1852.26972250705,2420.74262669257,2.07062423787543,0.512156298461758,7.78543929207269,2001.9054230325,1852.26972250705,2420.74262669257,"projected",-12.2996030940004,,,,338.445839159449,72.8309472938068,1394.14529425015
19844,"Colorado","2020-10-20",528,2.09037424516669,0.512441717324703,7.91737379719252,2003.99579727767,1852.77787505714,2426.91659638353,2.09037424516669,0.512441717324703,7.91737379719252,2003.99579727767,1852.77787505714,2426.91659638353,"projected",-12.2473527399404,,,,345.363567254596,73.7559938751627,1426.28402065348
19845,"Colorado","2020-10-21",528,2.11200862607247,0.516627375458091,8.06367180361547,2006.10780590374,1853.28870034632,2433.1487781671,2.11200862607247,0.516627375458091,8.06367180361547,2006.10780590374,1853.28870034632,2433.1487781671,"projected",-12.1958484213902,,,,352.148220379721,74.6272427823395,1457.73137360425
19846,"Colorado","2020-10-22",528,2.13583743119729,0.518433667694296,8.22436973735419,2008.24364333494,1853.80244304423,2439.39421487145,2.13583743119729,0.518433667694296,8.22436973735419,2008.24364333494,1853.80244304423,2439.39421487145,"projected",-12.1450839195424,,,,358.784216330619,75.306025885581,1488.51631079498
19847,"Colorado","2020-10-23",528,2.16097098208324,0.522549656943562,8.39238130282034,2010.40461431702,1854.31935683377,2447.9602883374,2.16097098208324,0.522549656943562,8.39238130282034,2010.40461431702,1854.31935683377,2447.9602883374,"projected",-12.0950529086178,,,,366.246512246261,76.0670122972922,1523.14289197551
19848,"Colorado","2020-10-24",528,2.18652604015431,0.525226051401592,8.56822770031144,2012.59114035718,1854.84154387169,2458.53756751477,2.18652604015431,0.525226051401592,8.56822770031144,2012.59114035718,1854.84154387169,2458.53756751477,"projected",-12.0457489626856,,,,374.556721726318,77.1522249996196,1563.06921981366
19849,"Colorado","2020-10-25",528,2.21304380266827,0.526194654096366,8.7525294543051,2014.80418415985,1855.36932584458,2469.32441748282,2.21304380266827,0.526194654096366,8.7525294543051,2014.80418415985,1855.36932584458,2469.32441748282,"projected",-11.9971655623321,,,,383.249229550317,78.3060435598949,1609.39304428054
19850,"Colorado","2020-10-26",528,2.2412135108401,0.529466586151955,8.93711604657325,2017.04539767069,1856.14228247061,2474.82042952338,2.2412135108401,0.529466586151955,8.93711604657325,2017.04539767069,1856.14228247061,2474.82042952338,"projected",-11.9492961011791,,,,392.367541763751,79.3797465337207,1649.37774440008
